tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
193,25:58.5,29:11.6,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,40093,Customer,1970,0
1376,41:54.8,04:51.7,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,43236,Subscriber,1982,1
205,53:42.9,57:08.1,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,40885,Customer,1970,0
166,54:32.7,57:19.6,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,46382,Customer,1970,0
187,56:43.7,59:51.0,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29403,Customer,1970,0
187,56:46.6,59:54.0,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,44283,Customer,1970,0
514,59:38.0,08:12.9,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42396,Customer,1970,0
409,10:50.3,17:39.5,3220,5 Corners Library,40.73496102,-74.05950308,3211,Newark Ave,40.72152515,-74.04630454,39176,Customer,1970,0
357,11:44.3,17:41.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,44872,Customer,1970,0
664,33:34.8,44:39.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,41608,Customer,1970,0
843,38:18.2,52:22.0,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42311,Subscriber,1970,0
397,40:54.9,47:32.1,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,16065,Customer,1970,0
547,59:57.7,09:05.6,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,46340,Customer,1970,0
1515,10:47.4,36:03.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,43803,Customer,1970,0
253,23:41.0,27:54.4,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,27655,Customer,1970,0
1106,31:02.1,49:29.0,3281,Leonard Gordon Park,40.74590997,-74.05727148,3203,Hamilton Park,40.72759597,-74.04424731,42915,Customer,1970,0
204,59:29.3,02:54.1,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,46340,Subscriber,1972,1
489,59:31.2,07:40.7,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,40709,Subscriber,1983,1
2336,01:28.8,40:25.2,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,44165,Customer,1970,0
159,09:31.8,12:11.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,32440,Subscriber,1977,1
959,19:21.4,35:20.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,41703,Customer,1970,0
956,19:38.6,35:35.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42823,Subscriber,1987,2
955,35:46.6,51:42.2,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,45364,Customer,1970,0
966,35:54.0,52:00.8,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42796,Customer,1970,0
441,40:46.9,48:08.8,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,44165,Customer,1970,0
623,59:37.8,10:01.6,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,35155,Customer,1970,0
1492,06:42.5,31:35.0,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42890,Customer,1970,0
236,19:32.2,23:28.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,44165,Customer,1970,0
470,46:05.1,53:55.9,3681,Grand St,40.71517768,-74.03768331,3279,Dixon Mills,40.72163014,-74.04996783,40093,Customer,1970,0
407,00:25.7,07:13.1,3640,Journal Square,40.73367,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,28308,Customer,1970,0
2832,17:02.0,04:14.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,16065,Customer,1970,0
1122,28:05.5,46:47.7,3206,Hilltop,40.7311689,-74.0575736,3191,Union St,40.7182113,-74.0836394,33361,Customer,1970,0
266,35:04.9,39:31.2,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,42249,Customer,1970,0
250,58:07.6,02:18.1,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,21488,Customer,1970,0
633,11:27.5,22:01.5,3678,Fairmount Ave,40.72572614,-74.07195926,3186,Grove St PATH,40.71958612,-74.04311746,30680,Customer,1970,0
2336,18:18.7,57:15.2,3202,Newport PATH,40.7272235,-74.0337589,3191,Union St,40.7182113,-74.0836394,45967,Customer,1970,0
161,58:56.0,01:37.3,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,44209,Customer,1970,0
2018,14:22.7,48:01.6,3640,Journal Square,40.73367,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,18063,Customer,1970,0
782,31:01.3,44:04.3,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42635,Customer,1970,0
687,53:31.5,04:59.1,3678,Fairmount Ave,40.72572614,-74.07195926,3639,Harborside,40.7192517,-74.034234,45372,Customer,1970,0
457,07:51.1,15:28.1,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,41400,Customer,1970,0
170,25:38.9,28:29.1,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,34964,Customer,1970,0
77,38:27.1,39:45.0,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,33959,Customer,1970,0
86,39:31.9,40:58.3,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,40709,Subscriber,1968,1
149,39:42.0,42:11.1,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,33321,Subscriber,1962,1
539,40:54.3,49:54.0,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,28874,Customer,1970,0
2240,41:07.0,18:28.0,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,42331,Customer,1970,0
196,49:38.2,52:55.1,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,39661,Customer,1970,0
358,52:34.6,58:32.7,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42311,Customer,1970,0
212,53:26.2,56:58.7,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,46382,Customer,1970,0
168,08:56.5,11:45.0,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,44283,Customer,1970,0
266,13:26.3,17:52.4,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,34200,Customer,1970,0
331,17:33.7,23:05.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,21488,Customer,1970,0
298,20:29.9,25:28.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,41703,Subscriber,1971,2
246,30:01.3,34:07.9,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,38930,Customer,1970,0
641,34:44.9,45:26.7,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,45713,Customer,1970,0
414,36:01.9,42:56.0,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,44721,Customer,1970,0
138,36:31.4,38:49.4,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42311,Customer,1970,0
269,45:12.7,49:42.4,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,44505,Customer,1970,0
1506,03:08.5,28:14.6,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,43248,Customer,1970,0
227,04:09.9,07:57.9,3273,Manila & 1st,40.72165072,-74.04288411,3279,Dixon Mills,40.72163014,-74.04996783,46465,Customer,1970,0
1010,14:13.2,31:04.0,3196,Riverview Park,40.7443187,-74.0439909,3199,Newport Pkwy,40.7287448,-74.0321082,44358,Customer,1970,0
3102,19:55.5,11:38.0,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,42485,Customer,1970,0
284,20:53.7,25:37.7,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,44241,Customer,1970,0
242,22:29.8,26:32.4,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,42343,Customer,1970,0
240,27:04.0,31:04.0,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,42370,Customer,1970,0
2533,29:52.7,12:05.8,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,44920,Customer,1970,0
236,36:09.1,40:05.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,44505,Customer,1970,0
668,38:10.7,49:18.9,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,45713,Customer,1970,0
251,44:33.6,48:45.5,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,44422,Customer,1970,0
265,50:24.1,54:49.8,3203,Hamilton Park,40.72759597,-74.04424731,3279,Dixon Mills,40.72163014,-74.04996783,26469,Customer,1970,0
300,52:19.4,57:19.9,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,42331,Customer,1970,0
314,53:52.2,59:06.8,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,39661,Customer,1970,0
1112,56:39.9,15:12.3,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,46935,Customer,1970,0
261,58:37.9,02:59.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,40709,Customer,1986,1
278,59:05.7,03:43.8,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,46382,Customer,1970,0
3461,59:25.2,57:07.1,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,42495,Customer,1970,0
1864,02:22.9,33:27.7,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,44241,Customer,1970,0
1251,13:37.7,34:29.4,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42422,Customer,1970,0
413,15:08.1,22:01.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,42206,Customer,1970,0
567,30:34.6,40:01.7,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42674,Customer,1970,0
315,33:54.9,39:10.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,39571,Subscriber,1987,2
255,41:12.4,45:27.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44967,Customer,1970,0
401,43:12.7,49:54.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,40709,Customer,1970,0
425,44:17.5,51:23.4,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,44241,Customer,1970,0
376,47:03.0,53:19.9,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,28433,Customer,1970,0
364,47:14.1,53:18.4,3276,Marin Light Rail,40.71458404,-74.04281706,3272,Jersey & 3rd,40.72333159,-74.04595256,42635,Subscriber,1979,2
8622,49:07.3,12:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,39661,Customer,1970,0
326,52:47.0,58:13.7,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,25971,Customer,1970,0
383,58:56.2,05:19.4,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,44422,Customer,1970,0
468,02:43.2,10:31.3,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,44967,Customer,1970,0
231,06:15.6,10:07.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42525,Customer,1970,0
202,07:40.9,11:03.2,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42331,Subscriber,1972,1
2217,15:01.0,51:58.3,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,44381,Customer,1970,0
178,17:43.9,20:42.1,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,29403,Customer,1970,0
192,27:05.0,30:17.1,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31483,Customer,1970,0
678,27:49.6,39:08.4,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,41400,Customer,1970,0
616,32:37.1,42:54.0,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,43824,Subscriber,1960,1
322,35:55.5,41:17.9,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,27708,Customer,1970,0
786,36:01.8,49:07.9,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,45255,Customer,1970,0
370,38:38.1,44:48.3,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,42485,Customer,1970,0
356,39:33.9,45:30.8,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42456,Customer,1970,0
245,43:12.8,47:18.5,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,39342,Subscriber,1970,2
379,43:37.5,49:57.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.7287448,-74.0321082,42635,Customer,1970,0
443,50:21.9,57:45.5,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,38515,Customer,1970,0
1002,50:26.2,07:08.9,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,40885,Customer,1970,0
863,52:33.1,06:56.7,3639,Harborside,40.7192517,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,44916,Customer,1970,0
1276,58:19.0,19:35.3,3198,Heights Elevator,40.74871595,-74.0404433,3211,Newark Ave,40.72152515,-74.04630454,45345,Customer,1970,0
211,59:32.5,03:04.4,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,44505,Customer,1970,0
736,03:53.3,16:09.4,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,34200,Customer,1970,0
427,06:53.4,14:00.5,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,42422,Customer,1970,0
224,10:18.4,14:03.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,40709,Customer,1970,0
347,12:07.8,17:54.8,3213,Van Vorst Park,40.71848892,-74.04772663,3269,Brunswick & 6th,40.72601173,-74.05038893,40284,Customer,1970,0
207,14:59.7,18:26.9,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,33567,Subscriber,1985,1
1044,18:06.1,35:30.8,3678,Fairmount Ave,40.72572614,-74.07195926,3275,Columbus Drive,40.7183552,-74.03891444,21488,Customer,1970,0
395,18:28.1,25:04.1,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,28426,Customer,1970,0
218,22:47.5,26:25.7,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,43634,Customer,1970,0
466,27:27.9,35:14.6,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,44381,Customer,1970,0
243897,28:04.8,13:01.9,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,31287,Customer,1970,0
64,37:50.5,38:54.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,45713,Customer,1970,0
1613,39:59.2,06:53.2,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,45713,Customer,1970,0
1587,40:01.7,06:28.7,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42949,Customer,1970,0
82,40:36.8,41:59.7,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,39342,Customer,1970,0
501,42:09.8,50:31.6,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,39342,Customer,1970,0
849,46:55.9,01:05.7,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,46935,Customer,1970,0
587,59:44.1,09:31.4,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,43629,Customer,1970,0
203,01:31.0,04:54.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42494,Customer,1970,0
253,08:33.6,12:47.5,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,39342,Customer,1970,0
1103,09:29.4,27:52.8,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,45713,Customer,1970,0
1095,09:29.5,27:44.8,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,46491,Customer,1970,0
219,16:49.9,20:29.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,41244,Customer,1970,0
254,17:28.6,21:43.2,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42890,Customer,1970,0
771,19:12.4,32:03.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,44872,Customer,1970,0
261,21:39.3,26:00.8,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,42525,Customer,1970,0
2772,22:07.8,08:20.3,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,43544,Subscriber,1979,1
226,33:35.1,37:21.2,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,39839,Customer,1970,0
611,35:12.5,45:24.3,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,48754,Subscriber,1982,1
423,42:53.3,49:56.5,3193,Lincoln Park,40.7246051,-74.07840595,3194,McGinley Square,40.72533993,-74.06762213,44967,Customer,1970,0
387,43:19.0,49:46.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,44422,Customer,1970,0
519,50:52.1,59:31.3,3640,Journal Square,40.73367,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,20105,Customer,1970,0
1729,54:41.8,23:30.8,3681,Grand St,40.71517768,-74.03768331,3193,Lincoln Park,40.7246051,-74.07840595,42525,Subscriber,1985,2
1700,55:11.1,23:31.7,3681,Grand St,40.71517768,-74.03768331,3193,Lincoln Park,40.7246051,-74.07840595,44762,Subscriber,1986,1
358,03:40.9,09:39.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42293,Subscriber,1986,1
322,04:01.0,09:23.5,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,27759,Customer,1970,0
474,04:42.4,12:37.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3205,JC Medical Center,40.71653978,-74.04963791,39329,Customer,1970,0
1456,06:00.8,30:16.8,3220,5 Corners Library,40.73496102,-74.05950308,3213,Van Vorst Park,40.71848892,-74.04772663,29931,Customer,1970,0
1701,07:28.5,35:49.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44358,Customer,1970,0
636,07:29.3,18:05.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,16065,Customer,1970,0
296,09:09.4,14:06.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45281,Customer,1970,0
310,10:24.8,15:35.1,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,46382,Customer,1970,0
1641,13:37.0,40:59.0,3195,Sip Ave,40.7308971,-74.06391263,3192,Liberty Light Rail,40.7112423,-74.0557013,42293,Customer,1970,0
257,13:58.7,18:15.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,40284,Subscriber,1991,1
1105,15:11.0,33:36.9,3202,Newport PATH,40.7272235,-74.0337589,3640,Journal Square,40.73367,-74.0625,42456,Customer,1970,0
382,16:55.1,23:17.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,44703,Customer,1970,0
1161,17:34.2,36:55.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44872,Customer,1970,0
887,23:01.7,37:49.0,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42307,Customer,1970,0
886,23:03.0,37:49.4,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42837,Customer,1970,0
1508,25:56.8,51:05.3,3196,Riverview Park,40.7443187,-74.0439909,3205,JC Medical Center,40.71653978,-74.04963791,46265,Customer,1970,0
941,26:19.6,42:00.7,3210,Pershing Field,40.74267714,-74.05178863,3187,Warren St,40.7211236,-74.03805095,34200,Customer,1970,0
186,26:49.1,29:55.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,45726,Customer,1970,0
757,29:50.6,42:28.6,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,42311,Customer,1970,0
666,30:35.9,41:42.0,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,16423,Customer,1970,0
1553,33:29.5,59:23.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42915,Customer,1970,0
445,34:19.4,41:44.5,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,38470,Customer,1970,0
